,Period,Loan 1 Balance,Loan 1 Interest Accrued,Loan 1 Interest Paid,Loan 1 Principal Paid,Loan 1 Cumulative Interest Accrued,Loan 1 Cumulative Interest Paid,Loan 1 Cumulative Principal Paid,Loan 2 Balance,Loan 2 Interest Accrued,Loan 2 Interest Paid,Loan 2 Principal Paid,Loan 2 Cumulative Interest Accrued,Loan 2 Cumulative Interest Paid,Loan 2 Cumulative Principal Paid,Loan 3 Balance,Loan 3 Interest Accrued,Loan 3 Interest Paid,Loan 3 Principal Paid,Loan 3 Cumulative Interest Accrued,Loan 3 Cumulative Interest Paid,Loan 3 Cumulative Principal Paid,Loan 4 Balance,Loan 4 Interest Accrued,Loan 4 Interest Paid,Loan 4 Principal Paid,Loan 4 Cumulative Interest Accrued,Loan 4 Cumulative Interest Paid,Loan 4 Cumulative Principal Paid,Loan 5 Balance,Loan 5 Interest Accrued,Loan 5 Interest Paid,Loan 5 Principal Paid,Loan 5 Cumulative Interest Accrued,Loan 5 Cumulative Interest Paid,Loan 5 Cumulative Principal Paid,Loan 6 Balance,Loan 6 Interest Accrued,Loan 6 Interest Paid,Loan 6 Principal Paid,Loan 6 Cumulative Interest Accrued,Loan 6 Cumulative Interest Paid,Loan 6 Cumulative Principal Paid,Loan 7 Balance,Loan 7 Interest Accrued,Loan 7 Interest Paid,Loan 7 Principal Paid,Loan 7 Cumulative Interest Accrued,Loan 7 Cumulative Interest Paid,Loan 7 Cumulative Principal Paid,Loan 8 Balance,Loan 8 Interest Accrued,Loan 8 Interest Paid,Loan 8 Principal Paid,Loan 8 Cumulative Interest Accrued,Loan 8 Cumulative Interest Paid,Loan 8 Cumulative Principal Paid,Loan 9 Balance,Loan 9 Interest Accrued,Loan 9 Interest Paid,Loan 9 Principal Paid,Loan 9 Cumulative Interest Accrued,Loan 9 Cumulative Interest Paid,Loan 9 Cumulative Principal Paid,Loan 10 Balance,Loan 10 Interest Accrued,Loan 10 Interest Paid,Loan 10 Principal Paid,Loan 10 Cumulative Interest Accrued,Loan 10 Cumulative Interest Paid,Loan 10 Cumulative Principal Paid
91,92,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,914.2534485591368,3.1936250600353406,3.1936250600353406,21.992036695594532,436.27534852603065,436.27534852603065,648.7465514408636,2410.6379803160517,6.241240798352517,6.241240798352517,60.231989678045814,892.1383453043242,892.1383453043242,2067.362019683944,2995.4074361860294,7.755232951221363,7.755232951221363,75.06666035808371,1109.2132927661557,1109.2132927661557,2572.592563813969,3113.3990766462293,9.237838904131142,9.237838904131142,77.1379890526321,1297.4429924620947,1297.4429924620947,2481.6009233537725,1278.7815190821586,3.794302425112268,3.794302425112268,31.807145644012085,533.3065710749314,533.3065710749314,1021.2184809178403,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,4472.794801131968,18.60192467977624,18.60192467977624,491.27616137642025,7182.497286712735,7182.497286712735,18169.205198868043,7139.565812537979,29.69276959844562,29.69276959844562,551.9038565367948,7098.288919593197,7098.288919593197,14576.434187462024
92,93,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,892.2614118635423,3.116803561989086,3.116803561989086,22.99453076830254,439.468973586066,439.468973586066,670.7385881364581,2350.4059906380057,6.085297701788809,6.085297701788809,62.7728432852387,898.3795861026766,898.3795861026766,2127.5940093619897,2920.3407758279454,7.560882282623037,7.560882282623037,78.25082447666523,1116.9685257173771,1116.9685257173771,2647.6592241720527,3036.261087593597,9.008960980448947,9.008960980448947,80.54378023966483,1306.680831366226,1306.680831366226,2558.738912406405,1246.9743734381466,3.6999267025575695,3.6999267025575695,33.221469732493155,537.1008735000437,537.1008735000437,1053.0256265618525,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,3981.5186397555476,16.558754233284716,16.558754233284716,478.22827894809,7201.099211392511,7201.099211392511,18660.481360244463,6587.661956001184,27.397454381396706,27.397454381396706,561.0694422271168,7127.9816891916425,7127.9816891916425,15128.33804399882
93,94,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,869.2668810952398,3.036480201086111,3.036480201086111,24.102814210508114,442.58577714805506,442.58577714805506,693.7331189047607,2287.633147352767,5.922776230817438,5.922776230817438,65.58668831046278,904.4648838044654,904.4648838044654,2190.3668526472284,2842.0899513512804,7.358287682265644,7.358287682265644,81.780179396695,1124.529408,1124.529408,2725.9100486487177,2955.717307353932,8.769977654422764,8.769977654422764,84.32050889303164,1315.689792346675,1315.689792346675,2639.28269264607,1213.7529037056534,3.601354506063624,3.601354506063624,34.791650805138026,540.8008002026013,540.8008002026013,1086.2470962943457,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,3503.2903608074575,14.569848678645808,14.569848678645808,464.05471663154054,7217.657965625796,7217.657965625796,19138.70963919255,6026.592513774067,25.064020372353514,25.064020372353514,570.5027106736021,7155.379143573039,7155.379143573039,15689.407486225937
94,95,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,845.1640668847317,2.9522854391178983,2.9522854391178983,25.337603841518902,445.6222573491412,445.6222573491412,717.8359331152687,2222.0464590423044,5.752969599438295,5.752969599438295,68.72754807821792,910.3876600352829,910.3876600352829,2255.953540957691,2760.3097719545854,7.146555436978311,7.146555436978311,85.72382225193974,1131.8876956822658,1131.8876956822658,2807.690228045413,2871.3967984609003,8.51978830885796,8.51978830885796,88.5433000831196,1324.4597700010977,1324.4597700010977,2723.6032015391015,1178.9612529005153,3.4981233887431733,3.4981233887431733,36.54972614402852,544.402154708665,544.402154708665,1121.0387470994838,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,3039.235644175917,12.639889610572718,12.639889610572718,448.5618894145574,7232.227814304442,7232.227814304442,19602.764355824092,5456.089803100464,22.691354304401383,22.691354304401383,580.2280514025482,7180.443163945392,7180.443163945392,16259.910196899538
95,96,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,819.8264630432128,2.8637773709043732,2.8637773709043732,28.12112565831242,448.57454278825907,448.57454278825907,743.1735369567876,2153.3189109640866,5.575031153044005,5.575031153044005,75.94303931739935,916.1406296347212,916.1406296347212,2324.681089035909,2674.585949702646,6.924612938271234,6.924612938271234,94.78107261490803,1139.0342511192441,1139.0342511192441,2893.4140502973523,2782.853498377781,8.257069421214073,8.257069421214073,98.16125505911425,1332.9795583099556,1332.9795583099556,2812.146501622221,1142.4115267564869,3.38967584514322,3.38967584514322,40.55309905261953,547.9002780974081,547.9002780974081,1157.5884732435122,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,2590.6737547613598,10.77436372528149,10.77436372528149,436.08899524136706,7244.867703915015,7244.867703915015,20051.32624523865,4875.861751697917,20.278241476924485,20.278241476924485,599.213665525326,7203.1345182497935,7203.1345182497935,16840.138248302086
96,97,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,791.7053373849004,2.765546041549994,2.765546041549994,29.778590664034922,451.4383201591634,451.4383201591634,771.2946626151,2077.3758716466873,5.378411503304437,5.378411503304437,80.17760217609099,921.7156607877653,921.7156607877653,2400.624128353308,2579.8048770877376,6.679220846158663,6.679220846158663,100.11675186727774,1145.9588640575153,1145.9588640575153,2988.1951229122606,2684.6922433186664,7.965812875381141,7.965812875381141,103.89204580712178,1341.2366277311696,1341.2366277311696,2910.3077566813354,1101.8584277038674,3.269349800556955,3.269349800556955,42.95031281653452,551.2899539425513,551.2899539425513,1198.1415722961317,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,2154.5847595199925,8.960711410825613,8.960711410825613,416.6901509425095,7255.642067640297,7255.642067640297,20487.41524048002,4276.64808617259,17.78616930084929,17.78616930084929,609.3427795584382,7223.412759726718,7223.412759726718,17439.351913827413
97,98,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,761.9267467208655,2.6615249371756255,2.6615249371756255,31.690925115027138,454.20386620071343,454.20386620071343,801.073253279135,1997.1982694705964,5.170828396300585,5.170828396300585,85.07565897986862,927.0940722910697,927.0940722910697,2480.8017305293993,2479.68812522046,6.420014461187217,6.420014461187217,106.30139793036072,1152.6380849036739,1152.6380849036739,3088.3118747795384,2580.800197511545,7.657552366863022,7.657552366863022,110.54714847134936,1349.2024406065507,1349.2024406065507,3014.199802488457,1058.9081148873329,3.141910927186251,3.141910927186251,45.74207707464874,554.5593037431082,554.5593037431082,1241.0918851126662,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,1737.894608577483,7.227737029645532,7.227737029645532,394.7879987842092,7264.6027790511225,7264.6027790511225,20904.105391422527,3667.305306614152,15.251971110795294,15.251971110795294,619.8994788602764,7241.198929027567,7241.198929027567,18048.694693385853
98,99,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,730.2358216058384,2.5508237604039556,2.5508237604039556,33.93355677535396,456.86539113788905,456.86539113788905,832.7641783941621,1912.1226104907278,4.950564018941747,4.950564018941747,90.83596103760722,932.2649006873703,932.2649006873703,2565.8773895092677,2373.3867272900993,6.144795773394915,6.144795773394915,113.59450452086068,1159.0580993648612,1159.0580993648612,3194.613272709899,2470.2530490401955,7.329545348248033,7.329545348248033,118.4157433939238,1356.8599929734137,1356.8599929734137,3124.7469509598063,1013.1660378126842,3.006188545071608,3.006188545071608,49.05511321280021,557.7012146702945,557.7012146702945,1286.833962187315,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,1343.106609793274,5.585851599085451,5.585851599085451,369.6116918483065,7271.830516080768,7271.830516080768,21298.893390206737,3047.4058277538757,12.673868620631186,12.673868620631186,631.0874817091474,7256.450900138362,7256.450900138362,18668.59417224613
99,100,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,696.3022648304844,2.432288733311966,2.432288733311966,36.61788010539976,459.416214898293,459.416214898293,866.697735169516,1821.2866494531206,4.715385982830682,4.715385982830682,97.7531472832647,937.215464706312,937.215464706312,2656.713350546875,2259.792222769239,5.850694932923098,5.850694932923098,122.38399356528149,1165.202895138256,1165.202895138256,3308.2077772307593,2351.8373056462715,6.97819123839702,6.97819123839702,127.93459437056492,1364.1895383216618,1364.1895383216618,3243.1626943537303,964.110924599884,2.8606359762785605,2.8606359762785605,53.0829657625612,560.7074032153661,560.7074032153661,1335.8890754001152,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,973.4949179449675,4.048672014905372,4.048672014905372,339.8933843928719,7277.4163676798535,7277.4163676798535,21668.505082055042,2416.318346044728,10.049236299440814,10.049236299440814,643.4159567300214,7269.124768758993,7269.124768758993,19299.681653955275
100,101,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,659.6843847250847,2.304376960341049,2.304376960341049,39.91726690030826,461.84850363160496,461.84850363160496,903.3156152749158,1723.5335021698559,4.462299067261682,4.462299067261682,106.28801914571797,941.9308506891426,941.9308506891426,2754.46649783014,2137.4082292039575,5.533837744103397,5.533837744103397,133.28332334620598,1171.053590071179,1171.053590071179,3430.5917707960407,2223.9027112757067,6.598593524141344,6.598593524141344,139.8039406424561,1371.167729560059,1371.167729560059,3371.097288724295,911.0279588373228,2.70313227238581,2.70313227238581,58.14060013042663,563.5680391916446,563.5680391916446,1388.9720411626763,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,633.6015335520956,2.635088021731729,2.635088021731729,303.2243249576333,7281.465039694759,7281.465039694759,22008.398466447914,1772.9023893147066,7.373331032821163,7.373331032821163,658.3872193354566,7279.174005058434,7279.174005058434,19943.097610685298
101,102,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,619.7671178247764,2.164939932127643,2.164939932127643,44.121652044788746,464.15288059194603,464.15288059194603,943.2328821752241,1617.245483024138,4.187115017692631,4.187115017692631,117.2161855767259,946.3931497564043,946.3931497564043,2860.7545169758578,2004.1249058577514,5.188761742563219,5.188761742563219,147.3408443680454,1176.5874278152826,1176.5874278152826,3563.875094142247,2084.0987706332508,6.183777996152906,6.183777996152906,155.24335138195042,1377.7663230842002,1377.7663230842002,3510.901229366751,852.8873587068962,2.5306219437796402,2.5306219437796402,64.78806077632787,566.2711714640304,566.2711714640304,1447.112641293103,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,330.3772085944623,1.374007130538065,1.374007130538065,253.5632743855475,7284.1001277164905,7284.1001277164905,22311.62279140555,1114.51516997925,4.635161720626032,4.635161720626032,681.8837100010505,7286.547336091255,7286.547336091255,20601.484830020756
102,103,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,575.6454657799876,2.0108163530670797,2.0108163530670797,49.77336926534528,466.3178205240737,466.3178205240737,987.3545342200129,1500.029297447412,3.883637496130971,3.883637496130971,132.00147156271908,950.5802647740969,950.5802647740969,2977.9707025525836,1856.784061489706,4.807290241391156,4.807290241391156,166.57790725279918,1181.7761895578458,1181.7761895578458,3711.2159385102923,1928.8554192513004,5.723151833011393,5.723151833011393,176.66900165854412,1383.950101080353,1383.950101080353,3666.1445807487016,788.0992979305684,2.338387779887139,2.338387779887139,74.16875787509856,568.8017934078101,568.8017934078101,1511.900702069431,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,76.81393420891479,0.3194617866551579,0.3194617866551579,84.0357337176979,7285.474134847029,7285.474134847029,22565.186065791095,432.6314599781995,1.7992727568408404,1.7992727568408404,473.80934496453096,7291.182497811881,7291.182497811881,21283.368540021806
103,104,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,525.8720965146423,1.8369504741264902,1.8369504741264902,54.138114946826484,468.32863687714075,468.32863687714075,1037.127903485358,1368.027825884693,3.5418802615370817,3.5418802615370817,143.38898074552537,954.4639022702279,954.4639022702279,3109.9721741153026,1690.2061542369067,4.376013193846238,4.376013193846238,181.60541737239092,1186.583479799237,1186.583479799237,3877.7938457630917,1752.1864175927562,5.198953123980699,5.198953123980699,193.77654351242984,1389.6732529133644,1389.6732529133644,3842.8135824072456,713.9305400554698,2.1183199311782848,2.1183199311782848,81.82269014547511,571.1401811876973,571.1401811876973,1586.0694599445296,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
104,105,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,471.7339815678158,1.6478378808190826,1.6478378808190826,526.391801121754,470.1655873512672,470.1655873512672,1091.2660184321846,1224.6388451391676,3.1706402976890775,3.1706402976890775,157.00529187295803,958.005782531765,958.005782531765,3253.361154860828,1508.6007368645157,3.905829305032787,3.905829305032787,199.9098656718943,1190.9594929930834,1190.9594929930834,4059.3992631354827,1558.4098740803265,4.623994229120531,4.623994229120531,215.13747907876393,1394.8722060373452,1394.8722060373452,4036.5901259196753,632.1078499099947,1.8755419217877378,1.8755419217877378,91.66882431410693,573.2585011188755,573.2585011188755,1667.8921500900046,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
105,106,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,0.0,0.0,0.0,0.0,470.1655873512672,470.1655873512672,1091.2660184321846,1067.6335532662097,2.764147144757721,2.764147144757721,158.63261882408716,961.176422829454,961.176422829454,3410.366446733786,1308.6908711926214,3.388254447334321,3.388254447334321,202.10164121998199,1194.865322298116,1194.865322298116,4259.309128807377,1343.2723950015625,3.9856548048950478,3.9856548048950478,217.86623418621946,1399.4962002664658,1399.4962002664658,4251.727604998439,540.4390255958878,1.603549218411908,1.603549218411908,92.93640580365914,575.1340430406633,575.1340430406633,1759.5609744041117,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
106,107,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,0.0,0.0,0.0,0.0,470.1655873512672,470.1655873512672,1091.2660184321846,909.0009344421226,2.3534407754734405,2.3534407754734405,160.7778881587987,963.9405699742118,963.9405699742118,3568.999065557873,1106.5892299726395,2.8650049926688883,2.8650049926688883,205.04090458401922,1198.2535767454503,1198.2535767454503,4461.41077002736,1125.406160815343,3.3392188278438804,3.3392188278438804,937.0484205688948,1403.481855071361,1403.481855071361,4469.5938391846585,447.50261979222864,1.3277954444794071,1.3277954444794071,205.70451514828676,576.7375922590752,576.7375922590752,1852.497380207771,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
107,108,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,0.0,0.0,0.0,0.0,470.1655873512672,470.1655873512672,1091.2660184321846,748.2230462833238,1.9371802157198383,1.9371802157198383,229.7322926242302,966.2940107496853,966.2940107496853,3729.776953716672,901.5483253886202,2.3341456643623184,2.3341456643623184,311.469072601139,1201.1185817381192,1201.1185817381192,4666.451674611379,188.3577402464481,0.5588806374983651,0.5588806374983651,266.63186590004153,1406.821073899205,1406.821073899205,5406.642259753553,241.79810464394188,0.7174447872038057,0.7174447872038057,356.39586769658064,578.0653877035546,578.0653877035546,2058.201895356058,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
108,109,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,0.0,0.0,0.0,0.0,470.1655873512672,470.1655873512672,1091.2660184321846,518.4907536590936,1.3423938690625847,1.3423938690625847,299.86370354897025,968.2311909654052,968.2311909654052,3959.509246340902,590.0792527874812,1.5277394352990952,1.5277394352990952,468.3721951065163,1203.4527274024815,1203.4527274024815,4977.920747212517,0.0,0.0,0.0,0.0,1406.821073899205,1406.821073899205,5406.642259753553,0.0,0.0,0.0,0.0,578.0653877035546,578.0653877035546,2058.201895356058,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
109,110,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,0.0,0.0,0.0,0.0,470.1655873512672,470.1655873512672,1091.2660184321846,218.62705011012332,0.5660344174084015,0.5660344174084015,218.62705011012332,969.5735848344677,969.5735848344677,4259.372949889872,121.70705768096491,0.31510457399592284,0.31510457399592284,121.70705768096491,1204.9804668377806,1204.9804668377806,5446.2929423190335,0.0,0.0,0.0,0.0,1406.821073899205,1406.821073899205,5406.642259753553,0.0,0.0,0.0,0.0,578.0653877035546,578.0653877035546,2058.201895356058,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,0.0,0.0,0.0,0.0,7285.474134847029,7285.474134847029,22565.186065791095,0.0,0.0,0.0,0.0,7291.182497811881,7291.182497811881,21283.368540021806
